file,api
L11_1415EB8519D13328091CC5C76A624E3D,"TerminateProcess,AllocConsole,MultiByteToWideChar,GetSystemTime,WriteFile,ReadFile,PeekNamedPipe,Sleep,CreateProcessA,GetSystemDirectoryA,CreatePipe,FreeConsole,GetLastError,CreateMutexA,CopyFileA,GetModuleFileNameA,LoadLibraryA,CloseHandle,GetComputerNameA,_controlfp,_except_handler3,__set_app_type,strlen,strcat,sprintf,getenv,strcpy,memset,strcmp,freopen,_iob,rand,srand,time,memcpy,strstr,atoi,strncmp,_itoa,strchr,__CxxFrameHandler,_EH_prolog,fclose,fwrite,fopen,??3@YAXPAX@Z,??2@YAPAXI@Z,fread,ftell,fseek,strncpy,strrchr,getchar,printf,_exit,_XcptFilter,exit,__p___initenv,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,ShellExecuteA,SHGetSpecialFolderPathA,InternetConnectA,InternetCloseHandle,HttpSendRequestA,InternetQueryOptionA,InternetReadFile,InternetSetOptionA,HttpOpenRequestA,InternetOpenA,gethostname,WSAStartup,gethostbyname,inet_ntoa"
NBV_8B75BCBFF174C25A0161F30758509A44,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
NV99_C9C9DBF388A8D81D8CFB4D3FC05F8E4,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
PL98_BD8B082B7711BC980252F988BB0CA936,"GetVersionExA,FreeLibrary,GetWindowsDirectoryA,GetComputerNameA,GetLocalTime,GlobalMemoryStatus,GetVolumeInformationA,FindVolumeClose,OpenProcess,CreateToolhelp32Snapshot,Module32First,SetLastError,GetModuleFileNameA,GetCurrentProcess,FlushConsoleInputBuffer,GetCurrentProcessId,MultiByteToWideChar,GetStdHandle,GetFileType,GetVersion,GetModuleHandleA,GetCurrentThreadId,lstrcpyA,CreateMutexA,ReleaseMutex,GetSystemTime,GetTickCount,LocalAlloc,LocalFree,Heap32ListFirst,Thread32Next,Heap32ListNext,Process32Next,Process32First,VirtualFreeEx,TerminateProcess,Module32Next,Thread32First,Toolhelp32ReadProcessMemory,SystemTimeToFileTime,CompareFileTime,ExpandEnvironmentStringsA,ResetEvent,RemoveDirectoryA,GetLastError,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindClose,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,LoadLibraryA,GetProcAddress,GetSystemDirectoryA,GetStartupInfoA,CloseHandle,CreateProcessA,FindFirstVolumeA,AdjustTokenPrivileges,LookupPrivilegeValueA,DeleteService,StartServiceA,QueryServiceStatus,ChangeServiceConfig2A,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,CreateServiceA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,RegCreateKeyA,SelectObject,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,BitBlt,CreateDCA,GetDeviceCaps,DeleteDC,_errno,fprintf,_mbsrchr,_CxxThrowException,ftell,_mbscmp,malloc,_EH_prolog,__CxxFrameHandler,free,_beginthreadex,fopen,fread,fseek,fwrite,fclose,_mbsnbcat,fflush,fputc,_iob,signal,_getch,fputs,gmtime,_stat,fgets,_setmode,_wfopen,vfprintf,getenv,raise,_exit,realloc,time,_adjust_fdiv,_initterm,??1type_info@@UAE@XZ,??3@YAXPAX@Z,_fdopen,Netbios,tolower,isspace,isdigit,_strnicmp,_aulldiv,_aullrem,isxdigit,isupper,sscanf,_alloca_probe,strstr,atoi,_itoa,strcmp,strcat,memcpy,_allmul,_alldiv,memset,strncmp,strcpy,strlen,wcsstr,strtoul,qsort,_stricmp,_wcsnicmp,strncpy,memcmp,_vsnprintf,wcstombs,strncat,strchr,ceil,_ftol,_aullshr,sprintf,memmove,RtlUnwind,_chkstk,GetDC,ReleaseDC,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,SetCursorPos,OpenInputDesktop,GetUserObjectInformationA,OpenDesktopA,SetThreadDesktop,CloseDesktop,mouse_event,PostMessageA,wsprintfA,ExitWindowsEx,MessageBoxA,WSASetLastError,shutdown,inet_addr,gethostbyname,closesocket,htonl,htons,socket,connect,ntohl,select,WSACleanup,WSAStartup,send,recv,WSAGetLastError"
POL55_A4F1ECC4D25B33395196B5D51A06790,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
QW2_4C6BDDCCA2695D6202DF38708E14FC7E,"GlobalMemoryStatus,GetVolumeInformationA,Module32First,Module32Next,Thread32First,GetLocalTime,GetComputerNameA,FlushConsoleInputBuffer,GetCurrentProcessId,GetStdHandle,GetFileType,GetVersion,Thread32Next,CreateToolhelp32Snapshot,Process32First,Process32Next,OpenProcess,Toolhelp32ReadProcessMemory,GetCurrentThreadId,lstrcpyA,GetSystemTime,GetWindowsDirectoryA,FreeLibrary,GetVersionExA,SetLastError,GetModuleFileNameA,GetCurrentProcess,GetTickCount,LocalAlloc,LocalFree,VirtualAllocEx,VirtualFreeEx,TerminateProcess,Heap32ListFirst,SystemTimeToFileTime,CompareFileTime,ExpandEnvironmentStringsA,LoadLibraryA,GetProcAddress,ResetEvent,RemoveDirectoryA,GetLastError,FindClose,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,CloseHandle,CreatePipe,GetSystemDirectoryA,GetStartupInfoA,CreateProcessA,Heap32ListNext,ChangeServiceConfig2A,DeleteService,StartServiceA,QueryServiceStatus,ControlService,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,EnumServicesStatusExA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,OpenSCManagerA,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,LookupPrivilegeValueA,RegisterServiceCtrlHandlerA,SetServiceStatus,RegCreateKeyA,CreateServiceA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,AdjustTokenPrivileges,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,SelectObject,BitBlt,CreateDCA,GetDeviceCaps,DeleteDC,fflush,gmtime,sscanf,isupper,_stat,isxdigit,fgets,_setmode,getenv,memchr,isdigit,isspace,tolower,strcmp,abort,vfprintf,wcsstr,qsort,realloc,_iob,signal,_getch,fputs,_mbsnbcat,fclose,fwrite,fseek,fread,fopen,_beginthreadex,free,strncmp,malloc,__CxxFrameHandler,_except_handler3,_mbscmp,_itoa,ftell,atoi,strstr,strncpy,??2@YAPAXI@Z,??3@YAXPAX@Z,_vsnprintf,wcstombs,strncat,strchr,_CxxThrowException,ceil,_ftol,_ui64toa,_mbsrchr,fprintf,_fdopen,_errno,strcpy,strlen,sprintf,memcpy,_stricmp,memset,fputc,time,memmove,??1type_info@@UAE@XZ,_initterm,_adjust_fdiv,_wcsnicmp,strtoul,Netbios,GetModuleFileNameExA,EnumProcessModules,CloseWindowStation,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,MessageBoxA,GetUserObjectInformationA,OpenDesktopA,CloseDesktop,SetThreadDesktop,ReleaseDC,GetDC,SetCursorPos,mouse_event,keybd_event,PostMessageA,wsprintfA,ExitWindowsEx,OpenInputDesktop,recv,send,WSAStartup,WSACleanup,select,WSAGetLastError,ntohl,connect,socket,htons,htonl,gethostbyname,inet_addr,closesocket,shutdown,WSASetLastError"
RTC_7F85D7F628CE62D1D8F7B39D8940472,"TerminateProcess,AllocConsole,MultiByteToWideChar,GetSystemTime,WriteFile,ReadFile,PeekNamedPipe,Sleep,CreateProcessA,GetSystemDirectoryA,CreatePipe,FreeConsole,GetLastError,CreateMutexA,CopyFileA,GetModuleFileNameA,LoadLibraryA,CloseHandle,GetComputerNameA,_controlfp,_except_handler3,__set_app_type,strlen,strcat,sprintf,getenv,strcpy,memset,strcmp,freopen,_iob,rand,srand,time,memcpy,strstr,atoi,strncmp,_itoa,strchr,__CxxFrameHandler,_EH_prolog,fclose,fwrite,fopen,??3@YAXPAX@Z,??2@YAPAXI@Z,fread,ftell,fseek,strncpy,strrchr,getchar,printf,_exit,_XcptFilter,exit,__p___initenv,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,ShellExecuteA,SHGetSpecialFolderPathA,InternetConnectA,InternetCloseHandle,HttpSendRequestA,InternetQueryOptionA,InternetReadFile,InternetSetOptionA,HttpOpenRequestA,InternetOpenA,gethostname,WSAStartup,gethostbyname,inet_ntoa"
SAM_B659D71AE168E774FAAF38DB30F4A84,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
TG78Z__727A6800991EEAD454E53E8AF164A99C,"FreeLibrary,GetWindowsDirectoryA,GetComputerNameA,GetLocalTime,GlobalMemoryStatus,GetVolumeInformationA,FindVolumeClose,FindFirstVolumeA,Process32Next,OpenProcess,Toolhelp32ReadProcessMemory,GetCurrentThreadId,GetVersionExA,GetCurrentProcess,GetTickCount,FlushConsoleInputBuffer,GetCurrentProcessId,GetStdHandle,GetFileType,GetVersion,GetModuleHandleA,SetLastError,CreateMutexA,ReleaseMutex,GetSystemTime,SystemTimeToFileTime,CompareFileTime,GetLocaleInfoA,LocalAlloc,LocalFree,Heap32ListNext,TerminateProcess,Heap32ListFirst,Thread32Next,Thread32First,Module32Next,Module32First,CreateToolhelp32Snapshot,VirtualAllocEx,VirtualFreeEx,lstrcpyA,ExpandEnvironmentStringsA,ResetEvent,MoveFileExA,RemoveDirectoryA,GetLastError,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindClose,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,LoadLibraryA,GetProcAddress,GetSystemDirectoryA,GetStartupInfoA,CreateProcessA,CloseHandle,MultiByteToWideChar,GetUserDefaultLCID,Process32First,AdjustTokenPrivileges,StartServiceA,QueryServiceStatus,ControlService,ChangeServiceConfig2A,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,EnumServicesStatusExA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,OpenSCManagerA,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,CryptDestroyKey,CryptReleaseContext,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,LookupPrivilegeValueA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,DeleteService,BitBlt,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,SelectObject,CreateDCA,GetDeviceCaps,DeleteDC,_XcptFilter,_initterm,__getmainargs,_acmdln,exit,_exit,time,fputc,fflush,_errno,_fdopen,fprintf,_mbsrchr,ftell,_mbscmp,malloc,__CxxFrameHandler,_iob,signal,_getch,fputs,gmtime,_stat,fgets,_setmode,_wfopen,vfprintf,getenv,raise,realloc,free,_beginthreadex,fopen,fread,fseek,__setusermatherr,fwrite,_controlfp,__set_app_type,__p__fmode,__p__commode,_adjust_fdiv,_mbsnbcat,fclose,Netbios,wcsstr,_alloca_probe,tolower,isspace,isdigit,_strnicmp,_aullrem,isxdigit,_aullshr,isupper,strtoul,strcat,memcpy,_allmul,_allshl,_alldiv,memset,strncmp,strcpy,strlen,atoi,qsort,strchr,_stricmp,_wcsnicmp,strcmp,_itoa,strstr,_chkstk,strncpy,memcmp,_vsnprintf,ceil,_ftol,_aulldiv,sprintf,memmove,RtlUnwind,sscanf,GetModuleFileNameExA,EnumProcessModules,ReleaseDC,CloseWindowStation,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,GetDC,OpenInputDesktop,GetUserObjectInformationA,OpenDesktopA,CloseDesktop,SetThreadDesktop,SetCursorPos,mouse_event,PostMessageA,wsprintfA,ExitWindowsEx,MessageBoxA,WSASetLastError,shutdown,inet_addr,gethostbyname,listen,closesocket,bind,htonl,htons,socket,accept,connect,ntohl,select,WSACleanup,WSAStartup,send,recv,WSAGetLastError"
VBMM9_149B7BD7218AAB4E257D28469FDDB0D,"TerminateProcess,AllocConsole,MultiByteToWideChar,GetSystemTime,WriteFile,ReadFile,PeekNamedPipe,Sleep,CreateProcessA,GetSystemDirectoryA,CreatePipe,FreeConsole,GetLastError,CreateMutexA,CopyFileA,GetModuleFileNameA,LoadLibraryA,CloseHandle,GetComputerNameA,_controlfp,_except_handler3,__set_app_type,strlen,strcat,sprintf,getenv,strcpy,memset,strcmp,freopen,_iob,rand,srand,time,memcpy,strstr,atoi,strncmp,_itoa,strchr,__CxxFrameHandler,_EH_prolog,fclose,fwrite,fopen,??3@YAXPAX@Z,??2@YAPAXI@Z,fread,ftell,fseek,strncpy,strrchr,getchar,printf,_exit,_XcptFilter,exit,__p___initenv,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,ShellExecuteA,SHGetSpecialFolderPathA,InternetConnectA,InternetCloseHandle,HttpSendRequestA,InternetQueryOptionA,InternetReadFile,InternetSetOptionA,HttpOpenRequestA,InternetOpenA,gethostname,WSAStartup,gethostbyname,inet_ntoa"
VC990_468FF2C12CFFC7E5B2FE0EE6BB3B239E,"FreeLibrary,GetWindowsDirectoryA,GetComputerNameA,GetLocalTime,GlobalMemoryStatus,GetVolumeInformationA,FindVolumeClose,FindFirstVolumeA,Process32Next,OpenProcess,Toolhelp32ReadProcessMemory,GetCurrentThreadId,GetVersionExA,GetCurrentProcess,GetTickCount,FlushConsoleInputBuffer,GetCurrentProcessId,GetStdHandle,GetFileType,GetVersion,GetModuleHandleA,SetLastError,CreateMutexA,ReleaseMutex,GetSystemTime,SystemTimeToFileTime,CompareFileTime,GetLocaleInfoA,LocalAlloc,LocalFree,Heap32ListNext,TerminateProcess,Heap32ListFirst,Thread32Next,Thread32First,Module32Next,Module32First,CreateToolhelp32Snapshot,VirtualAllocEx,VirtualFreeEx,lstrcpyA,ExpandEnvironmentStringsA,ResetEvent,MoveFileExA,RemoveDirectoryA,GetLastError,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindClose,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,LoadLibraryA,GetProcAddress,GetSystemDirectoryA,GetStartupInfoA,CreateProcessA,CloseHandle,MultiByteToWideChar,GetUserDefaultLCID,Process32First,AdjustTokenPrivileges,StartServiceA,QueryServiceStatus,ControlService,ChangeServiceConfig2A,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,EnumServicesStatusExA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,OpenSCManagerA,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,CryptDestroyKey,CryptReleaseContext,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,LookupPrivilegeValueA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,DeleteService,BitBlt,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,SelectObject,CreateDCA,GetDeviceCaps,DeleteDC,_XcptFilter,_initterm,__getmainargs,_acmdln,exit,_exit,time,fputc,fflush,_errno,_fdopen,fprintf,_mbsrchr,ftell,_mbscmp,malloc,__CxxFrameHandler,_iob,signal,_getch,fputs,gmtime,_stat,fgets,_setmode,_wfopen,vfprintf,getenv,raise,realloc,free,_beginthreadex,fopen,fread,fseek,__setusermatherr,fwrite,_controlfp,__set_app_type,__p__fmode,__p__commode,_adjust_fdiv,_mbsnbcat,fclose,Netbios,wcsstr,_alloca_probe,tolower,isspace,isdigit,_strnicmp,_aullrem,isxdigit,_aullshr,isupper,strtoul,strcat,memcpy,_allmul,_allshl,_alldiv,memset,strncmp,strcpy,strlen,atoi,qsort,strchr,_stricmp,_wcsnicmp,strcmp,_itoa,strstr,_chkstk,strncpy,memcmp,_vsnprintf,ceil,_ftol,_aulldiv,sprintf,memmove,RtlUnwind,sscanf,GetModuleFileNameExA,EnumProcessModules,ReleaseDC,CloseWindowStation,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,GetDC,OpenInputDesktop,GetUserObjectInformationA,OpenDesktopA,CloseDesktop,SetThreadDesktop,SetCursorPos,mouse_event,PostMessageA,wsprintfA,ExitWindowsEx,MessageBoxA,WSASetLastError,shutdown,inet_addr,gethostbyname,listen,closesocket,bind,htonl,htons,socket,accept,connect,ntohl,select,WSACleanup,WSAStartup,send,recv,WSAGetLastError"
